sku,name,quantity,price
S0000873,Item 873,452,105.31
S0000874,Item 874,338,67.35
S0000875,Item 875,392,123.61
S0000876,Item 876,305,75.34
S0000877,Item 877,83,36.17
S0000878,Item 878,354,154.22
S0000879,Item 879,414,180.53
S0000880,Item 880,369,87.53
S0000881,Item 881,210,72.86
S0000882,Item 882,368,47.51
S0000883,Item 883,227,122.12
S0000884,Item 884,385,149.71
S0000885,Item 885,229,46.8
S0000886,Item 886,122,61.89
S0000887,Item 887,414,156.87
S0000888,Item 888,462,167.02
S0000889,Item 889,188,135.66
S0000890,Item 890,292,196.89
S0000891,Item 891,236,153.89
S0000892,Item 892,398,76.37
S0000893,Item 893,270,83.73
S0000894,Item 894,82,163.38
S0000895,Item 895,410,120.93
S0000896,Item 896,446,50.0
S0000897,Item 897,328,96.12
S0000898,Item 898,190,110.91
S0000899,Item 899,52,142.28
S0000900,Item 900,264,170.23
S0000901,Item 901,145,16.78
S0000902,Item 902,82,54.56
S0000903,Item 903,463,102.67
S0000904,Item 904,425,87.49
S0000905,Item 905,484,182.1
S0000906,Item 906,418,90.23
S0000907,Item 907,178,186.09
S0000908,Item 908,212,10.65
S0000909,Item 909,257,74.79
S0000910,Item 910,197,198.91
S0000911,Item 911,191,44.91
S0000912,Item 912,163,186.17
S0000913,Item 913,429,142.94
S0000914,Item 914,171,158.28
S0000915,Item 915,70,7.66
S0000916,Item 916,469,165.95
S0000917,Item 917,356,166.22
S0000918,Item 918,388,141.11
S0000919,Item 919,229,123.07
S0000920,Item 920,463,15.85
S0000921,Item 921,131,43.13
S0000922,Item 922,76,109.76
S0000923,Item 923,372,121.78
S0000924,Item 924,216,22.24
S0000925,Item 925,147,47.53
S0000926,Item 926,62,9.55
S0000927,Item 927,214,127.79
S0000928,Item 928,318,91.42
S0000929,Item 929,56,167.34
S0000930,Item 930,255,119.35
S0000931,Item 931,8,126.39
S0000932,Item 932,294,48.39
S0000933,Item 933,73,58.25
S0000934,Item 934,0,122.96
S0000935,Item 935,123,114.13
S0000936,Item 936,95,132.87
S0000937,Item 937,43,104.7
S0000938,Item 938,184,13.54
S0000939,Item 939,269,108.82
S0000940,Item 940,402,197.67
S0000941,Item 941,283,4.07
S0000942,Item 942,447,94.03
S0000943,Item 943,325,77.38
S0000944,Item 944,191,50.73
S0000945,Item 945,8,71.42
S0000946,Item 946,34,68.96
S0000947,Item 947,375,131.42
S0000948,Item 948,53,154.3
S0000949,Item 949,376,151.34
S0000950,Item 950,68,8.87
S0000951,Item 951,279,67.71
S0000952,Item 952,329,35.02
S0000953,Item 953,398,136.94
S0000954,Item 954,356,95.71
S0000955,Item 955,93,162.3
S0000956,Item 956,32,143.21
S0000957,Item 957,483,91.54
S0000958,Item 958,150,40.32
S0000959,Item 959,405,39.89
S0000960,Item 960,21,63.12
S0000961,Item 961,158,103.08
S0000962,Item 962,417,108.61
S0000963,Item 963,129,7.32
S0000964,Item 964,331,38.22
S0000965,Item 965,182,172.43
S0000966,Item 966,24,173.16
S0000967,Item 967,169,54.64
S0000968,Item 968,409,73.6
S0000969,Item 969,455,80.0
S0000970,Item 970,225,178.93
S0000971,Item 971,197,67.81
S0000972,Item 972,95,99.24
S0000973,Item 973,254,73.47
S0000974,Item 974,408,103.86
S0000975,Item 975,410,16.52
S0000976,Item 976,217,15.79
S0000977,Item 977,308,199.02
S0000978,Item 978,92,109.09
S0000979,Item 979,164,20.52
S0000980,Item 980,167,132.18
S0000981,Item 981,156,89.18
S0000982,Item 982,367,85.22
S0000983,Item 983,353,88.78
S0000984,Item 984,228,8.47
S0000985,Item 985,445,182.32
S0000986,Item 986,314,199.63
S0000987,Item 987,140,127.89
S0000988,Item 988,405,189.58
S0000989,Item 989,38,134.24
S0000990,Item 990,207,72.66
S0000991,Item 991,410,149.98
S0000992,Item 992,81,190.56
S0000993,Item 993,73,169.73
S0000994,Item 994,347,156.26
S0000995,Item 995,17,25.25
S0000996,Item 996,120,155.7
S0000997,Item 997,187,72.43
S0000998,Item 998,486,113.45
S0000999,Item 999,309,30.69
S0001000,Item 1000,230,189.76
S0001001,Item 1001,190,88.79
S0001002,Item 1002,39,114.78
S0001003,Item 1003,271,73.39
S0001004,Item 1004,160,129.91
S0001005,Item 1005,127,192.1
S0001006,Item 1006,13,147.13
S0001007,Item 1007,255,103.55
S0001008,Item 1008,467,112.33
S0001009,Item 1009,134,154.99
S0001010,Item 1010,360,89.25
S0001011,Item 1011,313,57.12
S0001012,Item 1012,469,199.73
S0001013,Item 1013,102,24.53
S0001014,Item 1014,436,14.81
S0001015,Item 1015,88,179.74
S0001016,Item 1016,227,199.45
S0001017,Item 1017,414,136.39
S0001018,Item 1018,432,197.31
S0001019,Item 1019,341,69.49
S0001020,Item 1020,33,110.0
S0001021,Item 1021,148,178.27
S0001022,Item 1022,435,31.5
S0001023,Item 1023,363,185.46
S0001024,Item 1024,326,34.82
S0001025,Item 1025,185,101.75
S0001026,Item 1026,62,197.03
S0001027,Item 1027,405,27.78
S0001028,Item 1028,404,98.8
S0001029,Item 1029,184,110.8
S0001030,Item 1030,188,93.48
S0001031,Item 1031,282,25.95
S0001032,Item 1032,452,17.24
S0001033,Item 1033,158,79.63
S0001034,Item 1034,367,143.77
S0001035,Item 1035,269,82.16
S0001036,Item 1036,209,164.67
S0001037,Item 1037,37,25.07
S0001038,Item 1038,162,128.47
S0001039,Item 1039,230,93.17
S0001040,Item 1040,264,68.9
S0001041,Item 1041,449,165.81
S0001042,Item 1042,282,127.96
S0001043,Item 1043,93,153.56
S0001044,Item 1044,66,86.52
S0001045,Item 1045,466,173.64
S0001046,Item 1046,425,24.83
S0001047,Item 1047,78,60.82
S0001048,Item 1048,82,64.53
S0001049,Item 1049,363,45.09
S0001050,Item 1050,485,188.18
S0001051,Item 1051,458,56.81
S0001052,Item 1052,40,50.12
S0001053,Item 1053,325,191.27
S0001054,Item 1054,140,25.03
S0001055,Item 1055,155,122.89
S0001056,Item 1056,47,100.51
S0001057,Item 1057,86,118.36
S0001058,Item 1058,297,30.84
S0001059,Item 1059,337,124.9
S0001060,Item 1060,461,121.03
S0001061,Item 1061,431,184.79
S0001062,Item 1062,21,165.05
S0001063,Item 1063,14,16.24
S0001064,Item 1064,485,128.29
S0001065,Item 1065,295,52.93
S0001066,Item 1066,107,153.39
S0001067,Item 1067,213,123.62
S0001068,Item 1068,15,99.61
S0001069,Item 1069,321,109.12
S0001070,Item 1070,328,191.33
S0001071,Item 1071,247,48.98
S0001072,Item 1072,413,137.0
S0001073,Item 1073,152,90.71
S0001074,Item 1074,352,11.98
S0001075,Item 1075,225,83.12
S0001076,Item 1076,237,40.8
S0001077,Item 1077,310,28.73
S0001078,Item 1078,441,143.67
S0001079,Item 1079,375,197.6
S0001080,Item 1080,176,195.07
S0001081,Item 1081,66,152.13
S0001082,Item 1082,263,112.33
S0001083,Item 1083,163,48.35
S0001084,Item 1084,62,53.49
S0001085,Item 1085,126,28.18
S0001086,Item 1086,25,58.04
S0001087,Item 1087,196,172.83
S0001088,Item 1088,214,49.65
S0001089,Item 1089,443,180.46
S0001090,Item 1090,416,65.49
S0001091,Item 1091,295,144.23
S0001092,Item 1092,97,152.62
S0001093,Item 1093,255,199.19
S0001094,Item 1094,239,99.75
S0001095,Item 1095,157,99.47
S0001096,Item 1096,46,189.05
S0001097,Item 1097,258,91.45
S0001098,Item 1098,123,43.03
S0001099,Item 1099,180,9.73
S0001100,Item 1100,144,98.98
S0001101,Item 1101,451,168.57
S0001102,Item 1102,344,94.12
S0001103,Item 1103,274,1.64
S0001104,Item 1104,55,86.19
S0001105,Item 1105,451,52.89
S0001106,Item 1106,187,152.77
S0001107,Item 1107,187,9.05
S0001108,Item 1108,26,114.06
S0001109,Item 1109,99,72.5
S0001110,Item 1110,147,14.71
S0001111,Item 1111,258,90.07
S0001112,Item 1112,281,55.94
S0001113,Item 1113,319,136.08
S0001114,Item 1114,60,25.73
S0001115,Item 1115,49,78.78
S0001116,Item 1116,406,197.36
S0001117,Item 1117,285,187.79
S0001118,Item 1118,386,28.85
S0001119,Item 1119,308,101.82
S0001120,Item 1120,256,8.05
S0001121,Item 1121,19,27.41
S0001122,Item 1122,170,160.79
S0001123,Item 1123,265,91.4
S0001124,Item 1124,310,178.63
S0001125,Item 1125,71,65.59
S0001126,Item 1126,313,63.71
S0001127,Item 1127,201,198.12
S0001128,Item 1128,378,168.52
S0001129,Item 1129,303,67.27
S0001130,Item 1130,424,101.94
S0001131,Item 1131,250,141.75
S0001132,Item 1132,153,94.98
S0001133,Item 1133,8,73.67
S0001134,Item 1134,344,21.92
S0001135,Item 1135,213,116.74
S0001136,Item 1136,407,179.75
S0001137,Item 1137,446,137.61
S0001138,Item 1138,13,119.38
S0001139,Item 1139,135,193.41
S0001140,Item 1140,400,194.41
S0001141,Item 1141,296,115.53
S0001142,Item 1142,369,10.27
S0001143,Item 1143,245,34.1
S0001144,Item 1144,322,144.24
S0001145,Item 1145,396,168.23
S0001146,Item 1146,75,164.33
S0001147,Item 1147,124,6.31
S0001148,Item 1148,485,140.1
S0001149,Item 1149,97,3.79
S0001150,Item 1150,160,83.76
S0001151,Item 1151,211,138.1
S0001152,Item 1152,210,100.36
S0001153,Item 1153,313,184.1
S0001154,Item 1154,446,169.68
S0001155,Item 1155,372,12.46
S0001156,Item 1156,70,103.74
S0001157,Item 1157,287,65.01
S0001158,Item 1158,339,95.67
S0001159,Item 1159,192,62.75
S0001160,Item 1160,88,91.93
S0001161,Item 1161,272,68.47
S0001162,Item 1162,181,135.17
S0001163,Item 1163,444,144.18
S0001164,Item 1164,329,160.73
S0001165,Item 1165,135,122.02
S0001166,Item 1166,98,191.47
S0001167,Item 1167,142,111.62
S0001168,Item 1168,115,188.3
S0001169,Item 1169,152,154.23
S0001170,Item 1170,360,41.46
S0001171,Item 1171,360,97.8
S0001172,Item 1172,245,69.76
S0001173,Item 1173,478,186.9
S0001174,Item 1174,369,54.69
S0001175,Item 1175,62,114.7
S0001176,Item 1176,278,75.94
S0001177,Item 1177,202,163.68
S0001178,Item 1178,488,154.61
S0001179,Item 1179,74,58.09
S0001180,Item 1180,147,191.06
S0001181,Item 1181,40,69.27
S0001182,Item 1182,226,131.19
S0001183,Item 1183,382,95.82
S0001184,Item 1184,103,165.59
S0001185,Item 1185,138,186.6
S0001186,Item 1186,356,54.32
S0001187,Item 1187,55,123.14
S0001188,Item 1188,300,47.86
S0001189,Item 1189,25,133.97
S0001190,Item 1190,271,45.13
S0001191,Item 1191,119,10.5
S0001192,Item 1192,211,66.06
S0001193,Item 1193,241,20.11
S0001194,Item 1194,394,27.49
S0001195,Item 1195,493,110.07
S0001196,Item 1196,475,31.59
S0001197,Item 1197,334,187.01
S0001198,Item 1198,449,95.14
S0001199,Item 1199,333,39.89
S0001200,Item 1200,493,57.45
S0001201,Item 1201,146,129.18
S0001202,Item 1202,464,153.74
S0001203,Item 1203,333,114.83
S0001204,Item 1204,273,147.74
S0001205,Item 1205,435,187.33
S0001206,Item 1206,467,184.29
S0001207,Item 1207,213,176.45
S0001208,Item 1208,90,186.78
S0001209,Item 1209,18,199.43
S0001210,Item 1210,203,157.59
S0001211,Item 1211,95,187.32
S0001212,Item 1212,492,174.46
S0001213,Item 1213,148,175.35
S0001214,Item 1214,4,59.68
S0001215,Item 1215,308,21.46
S0001216,Item 1216,171,56.91
S0001217,Item 1217,328,108.66
S0001218,Item 1218,252,177.85
S0001219,Item 1219,68,170.21
S0001220,Item 1220,239,54.57
S0001221,Item 1221,414,22.53
S0001222,Item 1222,83,146.22
S0001223,Item 1223,331,51.45
S0001224,Item 1224,95,2.82
S0001225,Item 1225,172,158.15
S0001226,Item 1226,290,134.88
S0001227,Item 1227,98,35.1
S0001228,Item 1228,438,127.75
S0001229,Item 1229,207,165.4
S0001230,Item 1230,263,65.59
S0001231,Item 1231,205,133.85
S0001232,Item 1232,94,196.34
S0001233,Item 1233,244,64.72
S0001234,Item 1234,127,1.37
S0001235,Item 1235,196,47.1
S0001236,Item 1236,385,53.4
S0001237,Item 1237,168,60.39
S0001238,Item 1238,370,114.58
S0001239,Item 1239,133,130.74
S0001240,Item 1240,354,47.26
S0001241,Item 1241,341,23.64
S0001242,Item 1242,157,31.94
S0001243,Item 1243,351,100.5
S0001244,Item 1244,458,177.56
S0001245,Item 1245,394,62.2
S0001246,Item 1246,60,127.74
S0001247,Item 1247,481,59.01
S0001248,Item 1248,314,44.17
S0001249,Item 1249,490,26.71
S0001250,Item 1250,78,91.0
S0001251,Item 1251,310,74.72
S0001252,Item 1252,359,109.85
S0001253,Item 1253,241,151.47
S0001254,Item 1254,410,132.82
S0001255,Item 1255,111,152.37
S0001256,Item 1256,348,150.95
S0001257,Item 1257,447,157.47
S0001258,Item 1258,269,89.35
S0001259,Item 1259,360,72.36
S0001260,Item 1260,469,112.83
S0001261,Item 1261,31,165.75
S0001262,Item 1262,462,101.1
S0001263,Item 1263,293,107.33
S0001264,Item 1264,84,65.62
S0001265,Item 1265,266,88.37
S0001266,Item 1266,348,41.08
S0001267,Item 1267,298,97.77
S0001268,Item 1268,460,102.08
S0001269,Item 1269,414,11.13
S0001270,Item 1270,67,102.65
S0001271,Item 1271,233,112.78
S0001272,Item 1272,286,92.48
S0001273,Item 1273,413,61.63
S0001274,Item 1274,11,79.19
S0001275,Item 1275,418,0.6
S0001276,Item 1276,111,115.66
S0001277,Item 1277,23,84.74
S0001278,Item 1278,358,12.75
S0001279,Item 1279,30,186.92
S0001280,Item 1280,35,197.23
S0001281,Item 1281,241,6.35
S0001282,Item 1282,209,36.0
S0001283,Item 1283,69,153.17
S0001284,Item 1284,500,145.86
S0001285,Item 1285,493,84.07
S0001286,Item 1286,456,76.5
S0001287,Item 1287,445,183.42
S0001288,Item 1288,193,75.13
S0001289,Item 1289,349,192.83
S0001290,Item 1290,447,107.86
S0001291,Item 1291,334,172.06
S0001292,Item 1292,60,35.69
S0001293,Item 1293,275,78.61
S0001294,Item 1294,65,145.57
S0001295,Item 1295,114,166.96
S0001296,Item 1296,387,4.55
S0001297,Item 1297,152,92.6
S0001298,Item 1298,368,108.89
S0001299,Item 1299,272,75.86
S0001300,Item 1300,117,49.5
S0001301,Item 1301,177,31.02
S0001302,Item 1302,96,187.48
S0001303,Item 1303,371,153.1
S0001304,Item 1304,16,161.9
S0001305,Item 1305,214,122.98
S0001306,Item 1306,479,176.75
S0001307,Item 1307,8,48.13
S0001308,Item 1308,34,20.18
S0001309,Item 1309,17,89.29
S0001310,Item 1310,344,140.66
S0001311,Item 1311,24,48.95
S0001312,Item 1312,22,80.45
S0001313,Item 1313,119,107.95
S0001314,Item 1314,386,172.75
S0001315,Item 1315,28,28.03
S0001316,Item 1316,148,46.83
S0001317,Item 1317,469,146.3
S0001318,Item 1318,163,115.49
S0001319,Item 1319,395,134.51
S0001320,Item 1320,164,47.38
S0001321,Item 1321,448,28.65
S0001322,Item 1322,338,104.25
S0001323,Item 1323,211,60.1
S0001324,Item 1324,31,111.34
S0001325,Item 1325,302,175.94
S0001326,Item 1326,466,35.03
S0001327,Item 1327,347,85.44
S0001328,Item 1328,253,9.38
S0001329,Item 1329,176,188.32
S0001330,Item 1330,343,76.23
S0001331,Item 1331,268,63.75
S0001332,Item 1332,213,81.65
S0001333,Item 1333,153,75.29
S0001334,Item 1334,386,107.59
S0001335,Item 1335,123,169.87
S0001336,Item 1336,153,171.51
S0001337,Item 1337,73,161.16
S0001338,Item 1338,468,11.52
S0001339,Item 1339,211,193.56
S0001340,Item 1340,285,106.0
S0001341,Item 1341,198,48.57
S0001342,Item 1342,104,66.05
S0001343,Item 1343,40,184.45
S0001344,Item 1344,433,74.22
S0001345,Item 1345,274,144.92
S0001346,Item 1346,97,10.31
S0001347,Item 1347,193,134.73
S0001348,Item 1348,308,7.91
S0001349,Item 1349,37,37.63
S0001350,Item 1350,389,117.52
S0001351,Item 1351,343,111.77
S0001352,Item 1352,245,41.78
S0001353,Item 1353,464,66.59
S0001354,Item 1354,489,181.8
S0001355,Item 1355,108,187.43
S0001356,Item 1356,492,148.3
S0001357,Item 1357,382,199.91
S0001358,Item 1358,245,182.89
S0001359,Item 1359,356,120.88
S0001360,Item 1360,104,79.33
S0001361,Item 1361,122,110.42
S0001362,Item 1362,397,56.61
S0001363,Item 1363,238,106.73
S0001364,Item 1364,183,61.68
S0001365,Item 1365,184,102.56
S0001366,Item 1366,254,93.2
S0001367,Item 1367,411,196.26
S0001368,Item 1368,240,152.33
S0001369,Item 1369,163,182.87
S0001370,Item 1370,189,62.58
S0001371,Item 1371,23,112.5
S0001372,Item 1372,113,148.25
S0001373,Item 1373,8,52.15
S0001374,Item 1374,478,116.81
S0001375,Item 1375,368,83.52
S0001376,Item 1376,78,39.24
S0001377,Item 1377,117,75.97
S0001378,Item 1378,426,49.15
S0001379,Item 1379,281,130.92
S0001380,Item 1380,350,67.51
S0001381,Item 1381,390,164.32
S0001382,Item 1382,494,144.71
S0001383,Item 1383,378,98.12
S0001384,Item 1384,86,146.55
S0001385,Item 1385,180,33.85
S0001386,Item 1386,368,109.31
S0001387,Item 1387,94,183.38
S0001388,Item 1388,277,198.06
S0001389,Item 1389,490,11.75
S0001390,Item 1390,17,167.81
S0001391,Item 1391,38,189.04
S0001392,Item 1392,342,9.7
S0001393,Item 1393,3,82.48
S0001394,Item 1394,431,126.14
S0001395,Item 1395,34,141.43
S0001396,Item 1396,4,43.74
S0001397,Item 1397,233,74.64
S0001398,Item 1398,316,127.55
S0001399,Item 1399,478,123.3
S0001400,Item 1400,247,131.86
S0001401,Item 1401,8,1.32
S0001402,Item 1402,282,82.27
S0001403,Item 1403,8,105.88
S0001404,Item 1404,140,107.15
S0001405,Item 1405,146,3.43
S0001406,Item 1406,416,139.57
S0001407,Item 1407,220,161.23
S0001408,Item 1408,465,35.85
S0001409,Item 1409,470,19.26
S0001410,Item 1410,76,48.19
S0001411,Item 1411,317,105.29
S0001412,Item 1412,417,70.89
S0001413,Item 1413,407,79.38
S0001414,Item 1414,191,191.86
S0001415,Item 1415,235,113.0
S0001416,Item 1416,356,45.17
S0001417,Item 1417,350,165.61
S0001418,Item 1418,41,130.75
S0001419,Item 1419,439,129.98
S0001420,Item 1420,16,18.7
S0001421,Item 1421,194,75.43
S0001422,Item 1422,243,11.22
S0001423,Item 1423,4,140.57
S0001424,Item 1424,42,99.97
S0001425,Item 1425,222,128.98
S0001426,Item 1426,169,113.17
S0001427,Item 1427,439,194.77
S0001428,Item 1428,458,105.63
S0001429,Item 1429,21,45.95
S0001430,Item 1430,461,173.62
S0001431,Item 1431,454,113.36
S0001432,Item 1432,138,9.31
S0001433,Item 1433,38,136.89
S0001434,Item 1434,143,179.86
S0001435,Item 1435,288,131.62
S0001436,Item 1436,91,185.75
S0001437,Item 1437,161,3.13
S0001438,Item 1438,106,117.41
S0001439,Item 1439,385,164.14
S0001440,Item 1440,420,79.66
S0001441,Item 1441,39,59.86
S0001442,Item 1442,288,48.09
S0001443,Item 1443,427,169.89
S0001444,Item 1444,346,179.31
S0001445,Item 1445,169,76.77
S0001446,Item 1446,378,27.99
S0001447,Item 1447,352,144.83
S0001448,Item 1448,256,149.09
S0001449,Item 1449,177,10.74
S0001450,Item 1450,223,46.43
S0001451,Item 1451,38,68.12
S0001452,Item 1452,393,122.77
S0001453,Item 1453,304,79.34
S0001454,Item 1454,396,65.28
S0001455,Item 1455,324,54.67
S0001456,Item 1456,230,98.12
S0001457,Item 1457,182,110.61
S0001458,Item 1458,192,86.37
S0001459,Item 1459,348,117.18
S0001460,Item 1460,194,17.14
S0001461,Item 1461,316,59.08
S0001462,Item 1462,126,142.62
S0001463,Item 1463,42,53.59
S0001464,Item 1464,194,142.34
S0001465,Item 1465,324,30.86
S0001466,Item 1466,199,63.34
S0001467,Item 1467,54,18.3
S0001468,Item 1468,482,61.65
S0001469,Item 1469,184,152.27
S0001470,Item 1470,52,26.5
S0001471,Item 1471,95,86.2
S0001472,Item 1472,285,110.95
S0001473,Item 1473,208,20.66
S0001474,Item 1474,45,70.78
S0001475,Item 1475,47,119.38
S0001476,Item 1476,401,64.89
S0001477,Item 1477,197,2.47
S0001478,Item 1478,211,77.56
S0001479,Item 1479,43,144.97
S0001480,Item 1480,286,181.04
S0001481,Item 1481,500,48.55
S0001482,Item 1482,266,33.92
S0001483,Item 1483,194,33.9
S0001484,Item 1484,137,60.23
S0001485,Item 1485,252,29.19
S0001486,Item 1486,85,86.94
S0001487,Item 1487,215,59.95
S0001488,Item 1488,400,15.38
S0001489,Item 1489,128,188.84
S0001490,Item 1490,369,125.01
S0001491,Item 1491,304,123.33
S0001492,Item 1492,234,21.39
S0001493,Item 1493,155,1.35
S0001494,Item 1494,202,66.44
S0001495,Item 1495,317,75.98
S0001496,Item 1496,441,65.91
S0001497,Item 1497,171,86.12
S0001498,Item 1498,421,171.9
S0001499,Item 1499,498,118.88
S0001500,Item 1500,153,64.13
S0001501,Item 1501,485,139.06
S0001502,Item 1502,245,62.84
S0001503,Item 1503,493,79.65
S0001504,Item 1504,163,58.29
S0001505,Item 1505,355,126.58
S0001506,Item 1506,495,115.18
S0001507,Item 1507,124,65.18
S0001508,Item 1508,143,163.3
S0001509,Item 1509,201,73.0
S0001510,Item 1510,477,112.77
S0001511,Item 1511,303,199.45
S0001512,Item 1512,92,136.34
S0001513,Item 1513,281,5.38
S0001514,Item 1514,372,92.32
S0001515,Item 1515,362,41.93
S0001516,Item 1516,408,58.27
S0001517,Item 1517,354,13.83
S0001518,Item 1518,434,159.13
S0001519,Item 1519,209,134.6
S0001520,Item 1520,71,126.67
S0001521,Item 1521,123,50.54
S0001522,Item 1522,78,143.05
S0001523,Item 1523,404,75.4
S0001524,Item 1524,229,198.14
S0001525,Item 1525,245,116.45
S0001526,Item 1526,273,101.32
S0001527,Item 1527,471,173.93
